,Topic,Word,Sematik
0,0,kabupaten_bantul,-0.20872297216705002
1,0,kabupaten_sleman,-0.2017931020388683
2,0,bantul,-0.1992997755040766
3,0,tambah,-0.17809272937548296
4,0,kota_yogyakarta,-0.17517697800374407
5,0,positif_covid,-0.16150823072002368
6,0,kulonprogo,-0.15728394517117
7,0,pemda_diy,-0.155602675498979
8,0,tangan_covid,-0.15084150837739008
9,0,korban,-0.14968053557657415
10,1,korban,0.2371541242398187
11,1,sepeda_motor,0.21669720236413118
12,1,kabupaten_sleman,-0.2149159482369762
13,1,kabupaten_bantul,-0.20548326195046027
14,1,tambah,-0.20539127678683217
15,1,juru_bicara,-0.15757411792086468
16,1,pemda_diy,-0.1562310165717813
17,1,konfirmasi_positif,-0.15564390163512898
18,1,bantul,-0.14581800115610463
19,1,kota_yogyakarta,-0.14422500638850458
20,2,sepeda_motor,0.29737057129943173
21,2,korban,0.2845518440359922
22,2,objek_wisata,-0.28175505676098167
23,2,wisata,-0.20198943774808883
24,2,larang_mudik,-0.19968917820722432
25,2,destinasi_wisata,-0.1815457716105606
26,2,protokol_sehat,-0.17343635833662235
27,2,terap_protokol,-0.15828000013667068
28,2,salat_idul,-0.13730860887528298
29,2,zona_merah,-0.13045694479667017
30,3,amplitudo_mm,0.40984281235971004
31,3,gunung_rapi,0.37359072689979117
32,3,jarak_luncur,0.32507860054971177
33,3,arah_barat,0.2977493032069233
34,3,gugur,0.2329578533807411
35,3,kali,0.15744364190136453
36,3,gunung,0.1536429755821279
37,3,rapi,0.1517275628222047
38,3,sepeda_motor,-0.14949357964853277
39,3,awan,0.14569110413486333
40,4,israel,-0.5118976266939766
41,4,palestina,-0.4027341084830365
42,4,serang,-0.3042592693054595
43,4,gaza,-0.27947644740539496
44,4,sepeda_motor,0.1839713038864128
45,4,larang_mudik,0.17948578545168234
46,4,roket,-0.13397643373665882
47,4,al,-0.12922496421877236
48,4,pos_sekat,0.11422845531031411
49,4,jalur_gaza,-0.10443947204550397
