,Topic,Word,Sematik
0,0,kota_yogyakarta,0.17041113048750037
1,0,wisata,0.16773996720201192
2,0,uji_coba,0.16629141798365832
3,0,objek_wisata,0.1503405381433742
4,0,pinjol_ilegal,0.13933651090568683
5,0,gunungkidul,0.1376066994354117
6,0,bantul,0.12366787036646525
7,0,sepeda_motor,0.11979341898537016
8,0,destinasi_wisata,0.11726530827183135
9,0,korban,0.11628017738342068
10,1,pinjol_ilegal,0.43165668056872425
11,1,polda_jabar,0.2925301090434185
12,1,polda_diy,0.2766292352383958
13,1,pinjol,0.27146593347272824
14,1,polda,0.22296635770838844
15,1,ilegal,0.16005390861607674
16,1,uji_coba,-0.1561572381683541
17,1,pinjam_online,0.15403367866570608
18,1,jabar,0.15064383927382538
19,1,wisata,-0.1491833095694962
20,2,sepeda_motor,0.48778663236708053
21,2,motor,0.2644375395752146
22,2,sepeda,0.2125673111382112
23,2,korban,0.19464437936823062
24,2,mobil,0.19041503889236014
25,2,pinjol_ilegal,-0.1894608802945066
26,2,kendara_sepeda,0.18395148257871555
27,2,uji_coba,-0.14464363501519628
28,2,kendara,0.14234645275468608
29,2,humas_polres,0.1397591937519504
30,3,perindo,0.25829330870875367
31,3,uji_coba,-0.22422011344566525
32,3,objek_wisata,-0.2153780211525525
33,3,sepeda_motor,-0.20998813209250589
34,3,partai_perindo,0.19370683325505486
35,3,perindo_diy,0.1869365545910179
36,3,wisata,-0.17763055467971411
37,3,destinasi_wisata,-0.16915070584137376
38,3,kota_yogyakarta,0.15924181160461778
39,3,desa_wisata,-0.14180328530267847
40,4,perindo,-0.398339666670945
41,4,kota_yogyakarta,0.3063642174203731
42,4,partai_perindo,-0.2967688813107293
43,4,perindo_diy,-0.29377894003324057
44,4,dagang_pasar,-0.19290705127875943
45,4,vaksinasi,0.1723355669463822
46,4,bingkis,-0.16044550878342362
47,4,partai,-0.14724368404035676
48,4,pasar,-0.132478056368054
49,4,pasien,0.12931712350837968
50,5,kopi,0.24069986888622755
51,5,desa_wisata,0.2096861981200629
52,5,protokol_sehat,-0.19695052500631752
53,5,gunung_kidul,0.17912635978712044
54,5,jogja,0.15266288922361806
55,5,wisata,0.15133799972284334
56,5,daerah_istimewa,0.14908706636054134
57,5,makan,0.14419110468944973
58,5,vaksinasi,-0.1325106454088911
59,5,ptm,-0.13201017387948574
