,Topic,Word,Sematik
0,0,sepeda_motor,0.2814298710696504
1,0,korban,0.15727846446319244
2,0,kota_yogyakarta,0.14674807758733088
3,0,buka_puasa,0.1429867865134387
4,0,kri_nanggala,0.12502120994189067
5,0,polda_diy,0.12090951708601026
6,0,polres_bantul,0.12007431747383221
7,0,larang_mudik,0.11726663244969901
8,0,rumah_sakit,0.11545439627591592
9,0,motor,0.11529703704941398
10,1,sepeda_motor,0.4964675487331301
11,1,buka_puasa,-0.3425839212594465
12,1,motor,0.1998440142859308
13,1,kota_yogyakarta,-0.18818005465479173
14,1,umat_muslim,-0.18122906340920247
15,1,sepeda,0.16519514022426215
16,1,korban,0.1540406033773558
17,1,puasa,-0.1430714945065274
18,1,salat,-0.13346685823218712
19,1,subuh_wib,-0.1293668035962056
20,2,sepeda_motor,0.45586471910832843
21,2,kri_nanggala,-0.2820399831046414
22,2,buka_puasa,0.2705732357849128
23,2,kapal_selam,-0.2297151169140136
24,2,kapal,-0.1985696881095021
25,2,motor,0.18174187026509753
26,2,sepeda,0.15198210180561608
27,2,kri,-0.15067990971489503
28,2,umat_muslim,0.13910373849275867
29,2,nanggala,-0.13419131255627864
30,3,awan_panas,0.462761870737197
31,3,gunung_rapi,0.3079582096882166
32,3,jarak_luncur,0.26339587359618044
33,3,amplitudo_mm,0.2613109900314104
34,3,awan,0.16942437594980442
35,3,luncur,0.15223999856631457
36,3,barat_daya,0.15188968741452707
37,3,panas,0.15003195154730908
38,3,arah_barat,0.1349687838850016
39,3,detik,0.12274266536591072
40,4,buka_puasa,0.26983127045426153
41,4,kabupaten_sleman,-0.18621631879742645
42,4,tambah,-0.1839254633969472
43,4,konfirmasi_positif,-0.1711195989136334
44,4,kri_nanggala,0.1630856704523668
45,4,dinas_sehat,-0.15423730833130953
46,4,pemda_diy,-0.14692537607661144
47,4,awan_panas,-0.14134012503163437
48,4,positif,-0.1400186387004777
49,4,kapal_selam,0.1327226133554444
50,5,sepeda_motor,-0.29566843051282815
51,5,kri_nanggala,-0.2778652533027976
52,5,polres_bantul,0.26696813051944984
53,5,kapal_selam,-0.22893978235021797
54,5,kapal,-0.19904592571276214
55,5,sate_racun,0.1985364279360149
56,5,racun,0.15099783342214929
57,5,sate,0.14669355629910028
58,5,kri,-0.1448031984198331
59,5,nan_aprilliani,0.1427075278255634
