,Topic,Word,P
134,13,gubernur_diy,0.023208039
135,13,persen,0.02130532
136,13,tembak,0.018315367
137,13,kabupaten_kulonprogo,0.013997845
138,13,vaksin,0.013618972
139,13,kkb,0.013513992
140,14,gunung_rapi,0.059124008
141,14,arah_barat,0.032096244
142,14,rapi,0.024006233
143,14,gunung,0.022014601
144,14,kategori,0.020633366
145,14,gugur,0.018581597
146,14,detik,0.017436657
147,14,gempa,0.013463985
148,14,warung,0.013420818
149,14,ugm,0.011573133
150,15,rokok,0.018071245
151,15,kandung,0.015467351
152,15,perempuan,0.012758775
153,15,oktober,0.0117944805
154,15,keras,0.010208976
155,15,konsumsi,0.01019962
156,15,pandemi_covid,0.0095109185
157,15,korupsi,0.008220149
158,15,sang,0.008046773
159,15,nama,0.0075341077
160,16,malioboro,0.015461625
161,16,berat,0.014948297
162,16,dinas_pariwisata,0.011456076
163,16,bekas,0.009013909
164,16,dinkes,0.008971211
165,16,lokasi,0.008228993
166,16,hari,0.007821885
167,16,dagang,0.006768234
168,16,kopassus,0.006591376
169,16,lewat,0.0065507935
170,17,umrah,0.043445073
171,17,saudi,0.033289082
172,17,arab,0.02527715
173,17,vaksin,0.020301051
174,17,berangkat,0.018455867
175,17,terbang,0.017367167
176,17,varian,0.014428065
177,17,vaksin_covid,0.010562179
178,17,syarat,0.009990626
179,17,negatif,0.009768889
180,18,orang_tua,0.035982914
181,18,anak_anak,0.032787845
182,18,anak,0.025432898
183,18,borobudur,0.013185949
184,18,tua,0.01172521
185,18,raja,0.011302068
186,18,kendara,0.009781567
187,18,hati,0.009402496
188,18,rakyat,0.008958213
189,18,bangsa,0.008394301
190,19,nilai,0.016195308
191,19,tempur,0.016098145
192,19,tim,0.011820943
193,19,pesawat,0.011641885
194,19,terbit,0.010168939
195,19,undang,0.010081769
196,19,bukti,0.009424432
197,19,gugur,0.008704021
198,19,jenderal,0.00836472
199,19,luka,0.008311251
200,20,pasang,0.036322247
201,20,salah_satu,0.020266822
202,20,hotel,0.01868049
203,20,celaka,0.0131092
204,20,laku_usaha,0.012950711
205,20,persen,0.011696929
206,20,proses,0.011428317
207,20,meni,0.0101961065
208,20,cinta,0.010183517
209,20,hormat,0.009865193
210,21,lomba,0.012978733
211,21,jalur,0.008006907
212,21,biaya,0.007029607
213,21,lingkung,0.006961542
214,21,cantik,0.0064129997
215,21,lokal,0.006412993
216,21,area,0.006162237
217,21,suasana,0.006162236
218,21,api,0.0054577687
219,21,struktur,0.0053134547
220,22,juru_bicara,0.020148301
221,22,kalibawang,0.0112322355
222,22,botol,0.010572788
223,22,normal,0.009378013
224,22,tampil,0.008650816
225,22,akibat,0.008216835
226,22,situasi,0.007840736
227,22,rusak,0.0074961064
228,22,nyaman,0.007486404
229,22,material,0.0074807415
230,23,positif_covid,0.028872611
231,23,jawa,0.019645724
232,23,positif,0.016252179
233,23,barat,0.014512008
234,23,provinsi,0.012952824
235,23,menang,0.012549108
236,23,parkir,0.012510452
237,23,tambah,0.00940027
238,23,jawa_barat,0.008806308
239,23,kalimantan,0.0082522435
240,24,kopassus,0.020492276
241,24,personel,0.019595243
242,24,damai,0.015160116
243,24,papua,0.012702004
244,24,operasi,0.012283861
245,24,satgas,0.011998049
246,24,pamer,0.01160734
247,24,rokok,0.011098635
248,24,dokter,0.010420836
249,24,islam,0.00947089
250,25,guru,0.020804625
251,25,universitas,0.020589372
252,25,bangsa,0.018318767
253,25,presiden,0.012503274
254,25,jenderal,0.01084034
255,25,pecah,0.01075518
256,25,ugm,0.010352444
257,25,suasana,0.010005758
258,25,luka,0.009196661
259,25,lurah,0.008478335
260,26,selesai,0.016522054
261,26,layan,0.016354501
262,26,terap_protokol,0.013799258
263,26,dprd,0.012046813
264,26,obat,0.010287879
265,26,operasi,0.009010354
266,26,anggar,0.008754028
267,26,capai_persen,0.008599599
268,26,lonjak,0.007945495
269,26,kabupaten_bantul,0.0072063333
270,27,korban,0.029548064
271,27,gor_cangkring,0.0242655
272,27,sangka,0.022608006
273,27,kabupaten_kulonprogo,0.018136907
274,27,curi,0.016322246
275,27,adil,0.014231166
276,27,korupsi,0.013791659
277,27,jaksa,0.012998759
278,27,tim,0.012500785
279,27,tetap,0.011103698
280,28,rsud,0.013609053
281,28,wates,0.013283167
282,28,korban,0.012654863
283,28,kandung,0.012180965
284,28,obat,0.010996449
285,28,bunuh,0.008237577
286,28,celaka,0.008217207
287,28,lokasi_jadi,0.008009111
288,28,mahasiswa,0.0075935293
289,28,arah_barat,0.0075831194
290,29,anggar,0.02583485
291,29,dapat,0.025790561
292,29,miliar,0.022588208
293,29,rudal,0.014784248
294,29,seni,0.013523533
295,29,dprd,0.013202146
296,29,pakat,0.012176698
297,29,daerah,0.011421296
298,29,belanja,0.011330575
299,29,pad,0.0102066705
300,30,bantul,0.029337306
301,30,jalan_isolasi,0.025455892
302,30,rumah_sakit,0.021714438
303,30,total,0.017717289
304,30,pasien,0.016732194
305,30,sembuh,0.015841028
306,30,tambah,0.015142313
307,30,isolasi,0.013102659
308,30,positif_covid,0.012423975
309,30,camat,0.012056787
310,31,ppkm_level,0.05096702
311,31,level,0.022500828
312,31,pohon,0.021885805
313,31,protokol_sehat,0.020920042
314,31,ppkm,0.019928984
315,31,desember,0.014407463
316,31,tanam,0.0140464315
317,31,muhammadiyah,0.012890613
318,31,rumah_sakit,0.012030974
319,31,buka,0.011001564
