,Topic,Word,Sematik
0,0,kota_yogyakarta,-0.17588576868379863
1,0,korban,-0.169218610649393
2,0,bantul,-0.1664837428237613
3,0,sleman,-0.15129909403140612
4,0,sepeda_motor,-0.14294672205065495
5,0,ppkm_level,-0.13315911016319634
6,0,protokol_sehat,-0.12729029819893842
7,0,vaksinasi,-0.12646346495920124
8,0,pandemi_covid,-0.11792540985591614
9,0,persen,-0.11031158723715405
10,1,korban,0.35720149933715106
11,1,sepeda_motor,0.3479081780534304
12,1,ppkm_level,-0.2777945062012902
13,1,polres_kulonprogo,0.22101315773619765
14,1,protokol_sehat,-0.15744494901613054
15,1,motor,0.15012941658417328
16,1,objek_wisata,-0.1302433963533395
17,1,libur_natal,-0.1272709163185918
18,1,polres,0.11606788285611569
19,1,kasi_humas,0.11500114442101211
20,2,ppkm_level,0.4520811084285793
21,2,konfirmasi_covid,-0.21986922685979052
22,2,objek_wisata,0.21111679499629213
23,2,bantul,-0.2070996330815777
24,2,positif_covid,-0.20433618309402043
25,2,vaksinasi,-0.19159389069989513
26,2,level,0.1855224894709511
27,2,libur_natal,0.1753458198642384
28,2,jalan_isolasi,-0.16168263208244188
29,2,ppkm,0.1567561862038606
30,3,upah_minimum,-0.24131459442747433
31,3,ppkm_level,0.23233202975981815
32,3,konfirmasi_covid,0.19388077346980295
33,3,upah,-0.1916884377600516
34,3,sepeda_motor,0.17198863454375074
35,3,sleman,-0.16736283682602854
36,3,kota_yogyakarta,-0.16061041574080226
37,3,korban,0.1577649806396789
38,3,protokol_sehat,0.14407295951002047
39,3,positif_covid,0.14232371876706457
