,Topic,Word,Sematik
0,0,kulonprogo,0.16241127807372444
1,0,korban,0.1468046287018256
2,0,anak,0.13605967515808587
3,0,kota_yogyakarta,0.13284658742990688
4,0,libur_natal,0.13178528897030606
5,0,bantul,0.1312199013867175
6,0,vaksinasi,0.12150027716345688
7,0,gunungkidul,0.11761855441746072
8,0,kabupaten_kulonprogo,0.10515682685240406
9,0,anak_anak,0.10259162923150934
10,1,korban,0.2141686641605193
11,1,libur_natal,-0.19021675629074666
12,1,varian_omicron,-0.17554072367753143
13,1,kopda_da,0.17262199701805342
14,1,tni_ad,0.14245458113745169
15,1,protokol_sehat,-0.13941406941283288
16,1,kolonel_inf,0.1359004487222062
17,1,sepeda_motor,0.13517780614230845
18,1,vaksinasi,-0.12543204170222227
19,1,kota_yogyakarta,-0.12209300254970942
20,2,vaksinasi,-0.28602889797569925
21,2,anak,-0.26977426817017247
22,2,kulonprogo,-0.25265978034569225
23,2,vaksinasi_anak,-0.2487382330911105
24,2,laksana_vaksinasi,-0.2397626969363662
25,2,anak_anak,-0.20841496864886055
26,2,anak_usia,-0.19467834939388026
27,2,kabupaten_kulonprogo,-0.16581463302078372
28,2,kota_yogyakarta,0.14994635888334049
29,2,orang_tua,-0.14095262235221476
30,3,varian_omicron,-0.33278425721439786
31,3,kota_yogyakarta,0.23841239523750138
32,3,omicron,-0.19689105146401367
33,3,minyak_goreng,0.16663000879894502
34,3,vaksinasi,-0.1616808222408503
35,3,positif_covid,-0.15379503540281816
36,3,varian,-0.14700263513346468
37,3,kopda_da,-0.14576728316127624
38,3,vaksinasi_covid,-0.13780035517058753
39,3,wisma_atlet,-0.13453709210235415
40,4,varian_omicron,-0.23502304880300662
41,4,bantul,-0.21237467940638355
42,4,polres_kulonprogo,-0.20656240876586224
43,4,positif_covid,-0.18297626705932038
44,4,jahat_jalan,-0.15805376301370894
45,4,rumah_sakit,-0.15617970612076873
46,4,korban,-0.1558870087816541
47,4,kota_yogyakarta,0.14507010883821264
48,4,kopda_da,0.1413622875096985
49,4,omicron,-0.13561914225291358
50,5,gunung_rapi,-0.3077252168475403
51,5,barat_daya,-0.2530483976648218
52,5,minyak_goreng,0.2057220172541835
53,5,meter_arah,-0.18613253123432333
54,5,gugur,-0.18036894485712213
55,5,kota_yogyakarta,0.16521369042751705
56,5,bpptkg,-0.15121274135357746
57,5,gunung,-0.15108747304607537
58,5,awan,-0.14989629284002196
59,5,udara,-0.14702817075775937
60,6,jahat_jalan,0.40016655496942477
61,6,minyak_goreng,-0.3527247901945854
62,6,telur_ayam,-0.23953678777762574
63,6,harga,-0.17752010356434217
64,6,telur,-0.1702375369871367
65,6,klitih,0.16503682469276817
66,6,jahat,0.15061464412581432
67,6,kulonprogo,-0.14364670630715184
68,6,minyak,-0.12969743935347813
69,6,polres_kulonprogo,-0.11465717593982538
70,7,jahat_jalan,-0.42469571866839206
71,7,polres_kulonprogo,0.20255208943043002
72,7,kulonprogo,0.19789980147423927
73,7,klitih,-0.18679901758706025
74,7,libur_natal,0.17445877760139972
75,7,jahat,-0.16211725699252091
76,7,minyak_goreng,-0.1594063409799131
77,7,kereta_api,0.150867893293689
78,7,objek_wisata,0.14207300939100792
79,7,pandemi_covid,-0.12436073194049582
80,8,kota_yogyakarta,-0.24877710793499144
81,8,sepeda_motor,-0.2182934239554031
82,8,jahat_jalan,-0.21319978871520245
83,8,pandemi_covid,0.18587210852280642
84,8,gunung_rapi,-0.17829045343033081
85,8,barat_daya,-0.15315863564246915
86,8,vaksinasi,-0.1415197732397743
87,8,vaksinasi_anak,-0.11713856592870239
88,8,laksana_vaksinasi,-0.11711056976164208
89,8,amerika_serikat,0.10742575177093337
90,9,kota_yogyakarta,0.38344539280712114
91,9,minyak_goreng,-0.2806509156069458
92,9,kereta_api,-0.2411298064082596
93,9,jahat_jalan,-0.2189962823874806
94,9,pandemi_covid,0.18794060606450627
95,9,angka_miskin,0.17265377398205
96,9,telur_ayam,-0.16162807070780016
97,9,miskin,0.14960926876331265
98,9,libur_natal,-0.13419207910106934
99,9,kota,0.12281080932404352
100,10,kota_yogyakarta,-0.2701364099427749
101,10,varian_omicron,-0.2701338598359939
102,10,angka_miskin,0.23278720293611208
103,10,bantul,0.22189007749157486
104,10,pandemi_covid,0.20292903684250482
105,10,kabupaten_bantul,0.17965865382444088
106,10,kombes_pol,-0.17934817900591765
107,10,miskin,0.1555099396811538
108,10,sembuh,0.15538077321968458
109,10,omicron,-0.15285230421164525
110,11,varian_omicron,0.2724094462736211
111,11,kereta_api,-0.2645597193516393
112,11,angka_miskin,0.21727534849372804
113,11,bantul,-0.180210642716973
114,11,sembuh,-0.1787050665901939
115,11,pandemi_covid,0.16929783713221494
116,11,miskin,0.15624249881487698
117,11,pasien,-0.15487676771555842
118,11,anak_anak,-0.15070186031868202
119,11,kulonprogo,0.1456741570300537
120,12,kereta_api,-0.563934224788431
121,12,kereta,-0.2834225219078533
122,12,tumpang,-0.20755763597408547
123,12,sepeda_motor,-0.17022496971220133
124,12,pandemi_covid,-0.15628684174364144
125,12,angka_miskin,-0.14951525584765216
126,12,api,-0.14888637243558783
127,12,objek_wisata,0.14481890190263558
128,12,kombes_pol,0.12702965082609466
129,12,kai,-0.118908016846109
130,13,kombes_pol,0.49689854325231536
131,13,rudal,-0.18614605354701835
132,13,kombes,0.17861384165499128
133,13,polda,0.1781586237035338
134,13,pol,0.1689790461562697
135,13,polri,0.1453155709294813
136,13,polres_kulonprogo,-0.1389844698917129
137,13,amerika_serikat,-0.13867390605804547
138,13,pesawat,-0.13294295266471837
139,13,polda_diy,0.13138205896079752
140,14,sepeda_motor,0.5261579307907783
141,14,korban,0.19407162527133068
142,14,sepeda,0.18534468302444723
143,14,rumah_sakit,0.1702460630389278
144,14,motor,0.16571406033107194
145,14,kereta_api,-0.16412120666070298
146,14,kota_yogyakarta,-0.1508089274242915
147,14,tindak_pidana,-0.12743662496346783
148,14,polres_kulonprogo,-0.10821066949085344
149,14,lapor,-0.10013084148655944
150,15,angka_miskin,0.34241718339423405
151,15,pandemi_covid,-0.21008510527007304
152,15,rudal,0.2008037302580917
153,15,kombes_pol,0.18345118808457475
154,15,miskin,0.18321095742490887
155,15,sepeda_motor,0.1790597044232486
156,15,anak_anak,-0.1611963203019987
157,15,kabupaten_sleman,0.15561418446871225
158,15,anak,-0.15193964342576413
159,15,sleman,0.14173782508835436
160,16,gunungkidul,-0.2773855861012928
161,16,raya_natal,0.255073930945237
162,16,pantai,-0.23744957257696836
163,16,sepeda_motor,0.1883970312563191
164,16,natal,0.17293741080452013
165,16,korban,-0.17258239684391283
166,16,pandemi_covid,0.17094424155935253
167,16,rumah_sakit,0.1460412511506039
168,16,air,-0.1431022457765239
169,16,terap_protokol,0.12505012826963396
170,17,raya_natal,0.2986379606642478
171,17,objek_wisata,-0.24752395420344384
172,17,kabupaten_sleman,0.22495423434039805
173,17,sleman,0.2087826554619192
174,17,alun_alun,0.17878305837845052
175,17,alun,0.17878305837845046
176,17,wisata,-0.14415202166886937
177,17,latih,-0.14059933753713696
178,17,satpol_pp,0.13975881001234208
179,17,tutup,0.13553001771942252
180,18,sleman,-0.2765584745822194
181,18,angka_miskin,0.25661744929000324
182,18,anak_anak,0.24599836610926631
183,18,pandemi_covid,0.24384768990878614
184,18,kabupaten_sleman,-0.19495025421934228
185,18,anak,0.17919734590788414
186,18,kombes_pol,0.17696815210927183
187,18,miskin,0.17388977646150394
188,18,mahasiswa,-0.14688132199607695
189,18,jawa_timur,-0.12927769936846387
190,19,gunungkidul,-0.2446430982595396
191,19,libur_natal,-0.23522242647128494
192,19,alun_alun,0.15734222689441082
193,19,alun,0.1573422268944108
194,19,tutup,0.15206050550263847
195,19,sleman,0.14872925782923502
196,19,lapas,-0.14465813073101758
197,19,undang_undang,-0.14361862342503595
198,19,bantul,0.14332685994755137
199,19,angka_miskin,-0.14043209166765191
200,20,alun,-0.2507617104790009
201,20,alun_alun,-0.25076171047900075
202,20,sleman,0.23366478591361348
203,20,kabupaten_sleman,0.2043467468499454
204,20,kota_yogyakarta,0.1942120786287495
205,20,satpol_pp,-0.17955902903674223
206,20,tutup,-0.17887948418513022
207,20,angka_miskin,-0.1716218518943861
208,20,jawa_timur,-0.1500875642555344
209,20,raya_natal,0.14404219123510517
210,21,angka_miskin,-0.2179031425207385
211,21,sepeda_motor,0.19600981734319697
212,21,rumah_sakit,-0.19416873559477943
213,21,korban,-0.1808353199131324
214,21,istri,-0.17911549836758237
215,21,protokol_sehat,-0.1491369480139736
216,21,jawa_timur,-0.14200770637378693
217,21,libur_natal,-0.1306866168269134
218,21,kabupaten_sleman,-0.12923261083371268
219,21,kota_yogyakarta,-0.12745209288774553
220,22,objek_wisata,0.25830393312814764
221,22,gunungkidul,-0.20896181404849462
222,22,rumah_sakit,-0.19181333124861646
223,22,libur_natal,-0.19049435920706465
224,22,bantul,0.16657180190232546
225,22,angka_miskin,0.16409789126254426
226,22,kabupaten_gunungkidul,-0.15621555976944515
227,22,genap,0.1489012761474852
228,22,kombes_pol,-0.14199769898596631
229,22,wisata,0.12767704196615404
230,23,pandemi_covid,-0.3464585196255633
231,23,pantai,-0.1717605778997849
232,23,video,-0.1594710452584053
233,23,tindak_pidana,-0.14522424736538556
234,23,anak_anak,0.13637163235950162
235,23,pasang,-0.13374693769309098
236,23,sar,-0.1300553999234224
237,23,pasu,0.12788927251366258
238,23,anak,0.1225223986379602
239,23,alat,-0.1124447238815062
240,24,produk,0.22704822087645246
241,24,pandemi_covid,-0.19198602225159297
242,24,izin,0.17098524505290627
243,24,pangan,0.169607201014727
244,24,awas,0.16849227984789306
245,24,minyak_goreng,-0.15343375375134272
246,24,jual,0.15256876246497159
247,24,tes,-0.14594508878089402
248,24,raya_natal,0.1368891603023152
249,24,paket,-0.13402357091071862
250,25,latih,-0.26775543551348924
251,25,raya_natal,0.21576434545763715
252,25,angka_miskin,0.18776334299135267
253,25,mahasiswa,0.17251775726082647
254,25,jawa_timur,0.16379651004826992
255,25,candi,0.1609740931221607
256,25,partai,-0.1548714595082314
257,25,diy,-0.14795856707969046
258,25,natal,0.135836798507796
259,25,urus,-0.1351106296828394
260,26,rumah_sakit,-0.2503480805313182
261,26,sepeda_motor,0.1908005530782902
262,26,tes,-0.1735303959280862
263,26,tindak_pidana,0.16321612396950783
264,26,sim,-0.15825774708809967
265,26,lapas,-0.15131561880374994
266,26,uji,-0.14173884266688894
267,26,bina,-0.1372116838932496
268,26,paket,-0.13148513811847273
269,26,raya_natal,-0.1265649332769446
270,27,raya_natal,0.2386851292322674
271,27,jawa_timur,0.18428675057583568
272,27,uji,-0.183707393491114
273,27,sim,-0.18083439684806502
274,27,latih,0.17095455237820484
275,27,korban,0.15623726946179123
276,27,partai,0.13734457164600594
277,27,psikologi,-0.1357172207870859
278,27,salah_satu,-0.1281952700053631
279,27,rumah_sakit,-0.1238478776162216
280,28,wisma_atlet,0.2050691974313187
281,28,pesawat,0.20180513198855976
282,28,varian_omicron,-0.17502359825879196
283,28,candi,0.17303680879179956
284,28,serang,-0.1584398983315994
285,28,pasu,-0.15699310526573487
286,28,positif_covid,0.1550640151974083
287,28,air,0.14943431822242692
288,28,israel,-0.1440510227435575
289,28,atlet,0.13976319053608188
290,29,tindak_pidana,0.22217604539198538
291,29,rumah_sakit,0.21350265502576107
292,29,pesawat,-0.1945702058879228
293,29,satpol_pp,-0.17285345720961018
294,29,protokol_sehat,-0.16798344358217152
295,29,candi,0.1646731898941059
296,29,hotel,-0.16225819488178045
297,29,produk,-0.16210181081281685
298,29,tangkap,0.15660088943123046
299,29,korban,-0.15154139461144966
300,30,rumah_sakit,-0.23578475047464048
301,30,pria,0.2257793992382759
302,30,sim,0.20837387140747873
303,30,pasu,-0.17504185682246856
304,30,lapas,-0.14157302543354472
305,30,psikologi,0.1375006459011064
306,30,uji,0.1346440485087455
307,30,mobil,0.1333091501927212
308,30,bina,-0.13230686809774456
309,30,anggota_tni,0.12635680009154032
310,31,sar,-0.1970499847078031
311,31,amerika_serikat,0.1880966446129934
312,31,candi,0.18625060257775145
313,31,paket,0.16626722711049624
314,31,pantai,-0.1567657377643569
315,31,undang_undang,0.15462807574825232
316,31,raya_natal,-0.1443817646814554
317,31,pasu,-0.1412453172668297
318,31,alat,-0.1387875827942334
319,31,as,0.13623768133658373
320,32,satpol_pp,0.21437844721601637
321,32,pesawat,-0.19889059262142408
322,32,jawa_timur,-0.18819918799758165
323,32,hotel,0.18033896866802848
324,32,rumah_sakit,-0.15905151840548182
325,32,israel,0.1317985428724462
326,32,anak_anak,-0.1251233194763491
327,32,video,0.123230474675955
328,32,anak,-0.11617196673498922
329,32,serang,0.11490254256826929
330,33,jawa_timur,-0.2071963569820775
331,33,pesawat,-0.17872671464735396
332,33,candi,-0.17161224925539031
333,33,tindak_pidana,-0.1701104036488004
334,33,mahasiswa,0.15607059687641553
335,33,kuliah,0.14222696644934513
336,33,didik,0.13332613947915967
337,33,video,0.129287065566237
338,33,pasang,0.12386850776926508
339,33,studi,0.11654311344508549
340,34,candi,0.2831273989865002
341,34,korban,0.22983502281353943
342,34,objek_wisata,-0.18194813362760398
343,34,sar,0.14495638064423977
344,34,kabupaten_sleman,-0.14210141194674195
345,34,libur_natal,0.13452963328940684
346,34,jenderal_tni,0.12559591383829694
347,34,anggota_tni,-0.12272267728094974
348,34,orang_tua,-0.1176609720713394
349,34,tni_ad,0.11700799139529469
350,35,pria,-0.1745985519956166
351,35,latih,-0.1460915049199323
352,35,anak_anak,0.14276650470605123
353,35,wisma_atlet,-0.14238325040266664
354,35,minyak_goreng,0.12973281396014133
355,35,pasu,-0.12492162876849831
356,35,anak,0.12359393949158042
357,35,malioboro,0.12140581918321375
358,35,saudi,0.11642299317474279
359,35,al,0.10695800838397274
