,Topic,Word,Sematik
0,0,korban,0.26889157933819624
1,0,sepeda_motor,0.1934899147474533
2,0,bantul,0.17420837069270276
3,0,rumah_sakit,0.16596540662447878
4,0,kota_yogyakarta,0.1386342382760209
5,0,kulonprogo,0.11854347737075216
6,0,protokol_sehat,0.11819051194953704
7,0,lokasi_jadi,0.11720960189984016
8,0,pandemi_covid,0.09697467979995503
9,0,tinggal_dunia,0.09581152968054038
10,1,korban,-0.3741753808106582
11,1,sepeda_motor,-0.3517854956646843
12,1,protokol_sehat,0.17724689796693152
13,1,lokasi_jadi,-0.16582777451112082
14,1,kota_yogyakarta,0.15935880181846815
15,1,motor,-0.12623378160245136
16,1,positif_covid,0.12050084299172557
17,1,tes_pcr,0.11671494640810592
18,1,curi,-0.11282608708610653
19,1,destinasi_wisata,0.11254974101009384
20,2,pilih_lurah,0.40018069401096185
21,2,kota_yogyakarta,-0.24889361892051476
22,2,lurah,0.22683725409190816
23,2,pilih,0.21002992589588737
24,2,pemkab_sleman,0.20284934269264984
25,2,e_voting,0.1903547097466398
26,2,rumah_sakit,-0.16999152876481752
27,2,bupati_sleman,0.16517131144695438
28,2,positif_covid,-0.14738542260632415
29,2,warga_bina,0.14103004068125058
