,Topic,Word,Sematik
0,0,rumah_sakit,-0.23251587485665878
1,0,kota_yogyakarta,-0.21992319289143228
2,0,pasien_covid,-0.20245151485536483
3,0,vaksinasi,-0.17751371834366278
4,0,bantul,-0.1725400274189575
5,0,vaksin,-0.16062283153903964
6,0,kabupaten_bantul,-0.1437411199779587
7,0,tambah,-0.13223816542670738
8,0,pasien_sembuh,-0.1244803526549516
9,0,tangan_covid,-0.11984283460763581
10,1,awan_panas,0.5279913510009953
11,1,gunung_rapi,0.33226888141426003
12,1,jarak_luncur,0.2956517347461457
13,1,hujan_abu,0.225142551906571
14,1,awan,0.17957344904788958
15,1,arah_barat,0.17166957907320493
16,1,panas,0.1611922419956774
17,1,barat_daya,0.15468440910362252
18,1,rapi,0.15298290700363648
19,1,kali_gempa,0.1525133710083697
20,2,sepeda_motor,0.2659937041384614
21,2,korban,0.2289019047117543
22,2,pasien_sembuh,-0.2087926562650783
23,2,kabupaten_bantul,-0.1938749481899295
24,2,vaksinasi,0.19377016034199296
25,2,tambah,-0.18218255769340225
26,2,bantul,-0.17752972313445645
27,2,vaksin,0.17356496817496786
28,2,sembuh,-0.15487384966172474
29,2,pasien_covid,-0.1430313308405757
30,3,sepeda_motor,-0.34655268033304937
31,3,vaksinasi,0.3257979452828269
32,3,korban,-0.3172745547627092
33,3,vaksin,0.303914714840043
34,3,rumah_sakit,-0.16108494252118155
35,3,laksana_vaksinasi,0.1545491360713793
36,3,vaksinasi_massal,0.15179376543569387
37,3,motor,-0.1480954789995158
38,3,kota_yogyakarta,0.1386476064579594
39,3,dinas_sehat,0.11243264284720246
