,Topic,Word,Sematik
0,0,kota_yogyakarta,-0.20869737239468705
1,0,awan_panas,-0.1978650462455477
2,0,vaksinasi,-0.154694200774067
3,0,korban,-0.1543224511892665
4,0,bantul,-0.131523061879344
5,0,kabupaten_sleman,-0.11850279360008383
6,0,gunung_rapi,-0.11821996944619104
7,0,tangan_covid,-0.11769067437425937
8,0,amplitudo_mm,-0.11539242929102528
9,0,vaksinasi_covid,-0.11333719354338133
10,1,awan_panas,-0.4325109320363818
11,1,gunung_rapi,-0.2537632170250942
12,1,amplitudo_mm,-0.2503643833107899
13,1,jarak_luncur,-0.22330759283975707
14,1,barat_daya,-0.17872879247471418
15,1,gugur,-0.15286580116477005
16,1,awan,-0.14889941751756627
17,1,kali_gempa,-0.14671671209977816
18,1,gugur_lava,-0.14276999497398704
19,1,panas,-0.1333577147957947
20,2,korban,-0.38696685935437924
21,2,partai_demokrat,-0.29555703713185894
22,2,tracing_kontak,0.14697998814180205
23,2,kota_yogyakarta,0.13580311259970124
24,2,partai,-0.12630622210150988
25,2,lokasi_jadi,-0.1243672368309833
26,2,polisi,-0.12244107400426649
27,2,vaksinasi,0.12120951886537137
28,2,kabupaten_bantul,0.12032677679431784
29,2,pasien_sembuh,0.11796881353944234
30,3,partai_demokrat,-0.27615020193607187
31,3,korban,0.23512694736302442
32,3,vaksinasi,-0.2100445133055299
33,3,orang_camat,0.18604960506786045
34,3,positif_covid,0.1771130135244129
35,3,tracing_kontak,0.16313449759135878
36,3,pasien_sembuh,0.16248469186162753
37,3,vaksinasi_covid,-0.15612406794667608
38,3,pasien_positif,0.1518349865318772
39,3,laksana_vaksinasi,-0.15025214309029458
40,4,partai_demokrat,-0.6463215589389044
41,4,partai,-0.2653840209857448
42,4,demokrat,-0.2326537192914793
43,4,klb,-0.20395706844148687
44,4,korban,0.18552727024384102
45,4,tracing_kontak,-0.12383174443134026
46,4,orang_camat,-0.12256951338822056
47,4,pasien_sembuh,-0.11772296259286755
48,4,positif_covid,-0.11714095268226364
49,4,pasien_positif,-0.10752054862070261
