,Topic,Word,Sematik
0,0,kabupaten_sleman,0.22410536934667902
1,0,tambah,0.21625448950307213
2,0,kota_yogyakarta,0.2024117090596139
3,0,tracing_kontak,0.18571128003026066
4,0,periksa_mandiri,0.17571316062814588
5,0,korban,0.16714649835754186
6,0,konfirmasi_positif,0.15746117464341114
7,0,juru_bicara,0.14724357791206324
8,0,pemda_diy,0.14325369513609768
9,0,positif,0.14137654840445588
10,1,tambah,-0.24777364312941547
11,1,tracing_kontak,-0.23462751627955536
12,1,periksa_mandiri,-0.22224073459968402
13,1,korban,0.21872465466887453
14,1,kabupaten_sleman,-0.20627053629210396
15,1,konfirmasi_positif,-0.1824285771600307
16,1,berty_murtiningsih,-0.16495641222420265
17,1,kota_yogyakarta,-0.159651753330493
18,1,juru_bicara,-0.14961116682792977
19,1,pemda_diy,-0.1430885683159055
20,2,awan_panas,0.48199071320766146
21,2,gunung_rapi,0.3009748997563107
22,2,jarak_luncur,0.2979895123505773
23,2,arah_barat,0.2365123685400166
24,2,amplitudo_mm,0.20507020045355687
25,2,awan,0.19662955926570894
26,2,wib_wib,0.18270289683101795
27,2,rapi,0.17078708911784005
28,2,panas,0.16264355647260792
29,2,gunung,0.1477026975573761
