,Topic,Word,Sematik
0,0,kota_yogyakarta,0.20211851050684257
1,0,positif_covid,0.16780028682268128
2,0,bantul,0.15248371219381943
3,0,pemda_diy,0.14308230159135865
4,0,tangan_covid,0.13002212942181088
5,0,kabag_humas,0.12727461096022247
6,0,kabupaten_bantul,0.12609600662323972
7,0,tinggal_dunia,0.12568954137320795
8,0,pandemi_covid,0.1206249652296283
9,0,positif,0.11929909139954104
10,1,sepeda_motor,-0.35141727335409445
11,1,korban,-0.2615288439772209
12,1,kabag_humas,0.2318741370843575
13,1,periksa_mandiri,0.2121412612102496
14,1,kota_yogyakarta,0.1871246002795665
15,1,tracing_kontak,0.18259148762869562
16,1,kabupaten_bantul,0.16963174364228933
17,1,humas_protokol,0.16403938430268006
18,1,konfirmasi_positif,0.1539721716810682
19,1,pemda_diy,0.14183355609991136
20,2,sepeda_motor,-0.4260746183648635
21,2,korban,-0.2726084878493345
22,2,vaksinasi,0.17811334592076264
23,2,motor,-0.15711451128790435
24,2,kabag_humas,-0.15620750967082278
25,2,sepeda,-0.1517080301783898
26,2,polres_kulonprogo,-0.15087239114071072
27,2,periksa_mandiri,-0.14502061369705893
28,2,pandemi_covid,0.13316462787801955
29,2,curi,-0.13267368458472337
