,Topic,Word,P
0,0,jenazah,0.015782699
1,0,ambulans,0.0143746855
2,0,vaksin,0.009590685
3,0,vaksinasi,0.009383617
4,0,tinggal_dunia,0.007857994
5,0,ratus,0.0072340905
6,0,mlati,0.0071841683
7,0,herd_immunity,0.006801776
8,0,dinas_sehat,0.006783266
9,0,mohon,0.006495852
10,1,mobilitas_masyarakat,0.010797535
11,1,jam_wib,0.0085930815
12,1,korban,0.0057475367
13,1,mobilitas,0.005361437
14,1,bersih,0.005282627
15,1,varian_delta,0.005126634
16,1,kulonprogo,0.0050466815
17,1,papua,0.0049582464
18,1,perempuan,0.0049276105
19,1,restoran,0.0048556514
20,2,pemda_diy,0.009423871
21,2,positif_covid,0.008036139
22,2,kapasitas_tidur,0.007577011
23,2,positif,0.007091937
24,2,pasar,0.006869325
25,2,pasar_tradisional,0.006823682
26,2,obat,0.0068012853
27,2,kota_yogyakarta,0.0067144344
28,2,kabag_humas,0.006636192
29,2,pemkab_sleman,0.0065198787
