,Topic,Word,P
0,0,banjir,0.016305298
1,0,tinggi,0.0150178
2,0,genang,0.014261864
3,0,air,0.014205023
4,0,hujan,0.01183341
5,0,semarang,0.01133636
6,0,guyur,0.008183126
7,0,hujan_deras,0.005848645
8,0,titik,0.0053440263
9,0,curah_hujan,0.004919262
10,1,jarak_luncur,0.017268807
11,1,amplitudo_mm,0.01336676
12,1,kereta_api,0.012047789
13,1,awan_panas,0.012013759
14,1,lava_pijar,0.011648155
15,1,gunung_rapi,0.0110352
16,1,gugur_lava,0.010558346
17,1,barat_daya,0.01052167
18,1,kereta,0.008701063
19,1,lava,0.0081769945
20,2,duga_korupsi,0.004334531
21,2,bangun_stadion,0.0038627975
22,2,mandala_krida,0.0035045622
23,2,krida,0.002869487
24,2,stadion,0.002850839
25,2,mandala,0.002751667
26,2,geledah,0.0024089152
27,2,kpk,0.0023351694
28,2,korupsi,0.0022423598
29,2,sidi,0.0015106864
30,3,korban,0.020034842
31,3,barang_bukti,0.013015769
32,3,polda_diy,0.012611593
33,3,polisi,0.0111203585
34,3,laku,0.010537259
35,3,lari,0.009363956
36,3,pria,0.009023463
37,3,buah,0.008802727
38,3,polres,0.008440919
39,3,tangkap,0.008378609
40,4,bantul,0.0065670186
41,4,tangan_covid,0.0062952684
42,4,narkoba,0.0058629573
43,4,anggota_polri,0.005692036
44,4,polri,0.005595299
45,4,usul,0.0052037477
46,4,diy,0.0050482363
47,4,ppkm_mikro,0.004997482
48,4,dagang,0.0048531587
49,4,lantik,0.0045432663
