,Topic,Word,Sematik
0,0,kota_yogyakarta,0.166000863253664
1,0,bantul,0.16519407408984202
2,0,korban,0.16460524192784953
3,0,tangan_covid,0.15657976875849466
4,0,rumah_sakit,0.13499714564548335
5,0,positif_covid,0.11801860090522989
6,0,kulonprogo,0.11532010534305076
7,0,tambah,0.11346267490114526
8,0,pasien,0.11227019642526422
9,0,kabupaten_bantul,0.10772054189157027
10,1,gunung_rapi,0.23509632978816236
11,1,gugur_lava,0.19944787409886083
12,1,korban,0.19693803117325812
13,1,jarak_luncur,0.18957336230293298
14,1,barat_daya,0.14861428366507112
15,1,amplitudo_mm,0.14237378104835033
16,1,awan_panas,0.1416188900699712
17,1,tangan_covid,-0.14093542316053084
18,1,lava_pijar,0.13992893244130136
19,1,kubah_lava,0.1334583955408172
20,2,gunung_rapi,-0.2522578514946618
21,2,korban,0.24852720969738548
22,2,gugur_lava,-0.2121581789945102
23,2,jarak_luncur,-0.20379968755269282
24,2,barat_daya,-0.16142851064737448
25,2,kendara_sepeda,0.15776119410006056
26,2,amplitudo_mm,-0.15380213648267546
27,2,awan_panas,-0.15006405826697458
28,2,lava_pijar,-0.14950019617277144
29,2,kubah_lava,-0.14753948831566305
30,3,vaksinasi,-0.28298886903591997
31,3,vaksinasi_covid,-0.22580312425089566
32,3,tenaga_sehat,-0.22552431514051363
33,3,orang_camat,0.21174885658832118
34,3,layan_publik,-0.19736044565152128
35,3,dagang_pasar,-0.19188870618872594
36,3,positif_covid,0.17932192329034669
37,3,vaksin,-0.17562261990909267
38,3,korban,0.1436868972475236
39,3,bantul,0.13243883490844396
