,Topic,Word,P
0,0,abu_janda,0.027012028
1,0,partai_demokrat,0.014985928
2,0,natalius_pigai,0.009039974
3,0,abu,0.008932765
4,0,janda,0.008931341
5,0,bareskrim_polri,0.00831732
6,0,china,0.007295107
7,0,madi_arya,0.0067878114
8,0,demokrat,0.0064097266
9,0,polri,0.0063045495
10,1,korban,0.019452393
11,1,sepeda_motor,0.014056182
12,1,motor,0.009696203
13,1,curi,0.0086016245
14,1,sepeda,0.0072665233
15,1,tangkap,0.0065223575
16,1,alami_luka,0.006080515
17,1,sangka,0.0056853173
18,1,polisi,0.005571483
19,1,aman,0.0055680163
20,2,ungsi,0.014447479
21,2,ustaz_maaher,0.014360879
22,2,calon_tumpang,0.011440659
23,2,genose,0.010663871
24,2,kereta_api,0.008160611
25,2,maaher,0.006861164
26,2,stasiun,0.006830535
27,2,ungsi_barak,0.006323309
28,2,solo,0.006077569
29,2,ustaz,0.0055980138
30,3,pandemi_covid,0.007956145
31,3,pajak,0.006745642
32,3,janji,0.004848078
33,3,berangkat,0.0042696875
34,3,dewasa,0.0041689305
35,3,distribusi,0.0039058093
36,3,organisasi,0.0038544508
37,3,selenggara,0.0037166567
38,3,tanam,0.003313304
39,3,juta,0.0033032352
40,4,bantul,0.0077410913
41,4,tenaga_sehat,0.006740077
42,4,rumah_sakit,0.0067395004
43,4,protokol_sehat,0.0067339432
44,4,kota_yogyakarta,0.0055135116
45,4,isolasi_mandiri,0.0052571953
46,4,tangan_covid,0.005228097
47,4,kulonprogo,0.005163101
48,4,konfirmasi_positif,0.00514486
49,4,pasien_covid,0.005077748
50,5,gunung_rapi,0.016119424
51,5,awan_panas,0.013698139
52,5,lava_pijar,0.013528544
53,5,rapi,0.012427471
54,5,kubah_lava,0.012387091
55,5,gugur_lava,0.0116166305
56,5,jarak_luncur,0.0114114955
57,5,lava,0.011002015
58,5,aktivitas_gunung,0.00836924
59,5,gunung,0.008315008
60,6,hujan_deras,0.0067848978
61,6,pohon,0.006296054
62,6,umat,0.0057250154
63,6,obat,0.004905017
64,6,bangsa,0.0048793866
65,6,muhammadiyah,0.0043423115
66,6,rumah_sakit,0.0042450293
67,6,konsumsi,0.003987086
68,6,kendara,0.00371438
69,6,balap,0.0037054985
