,Topic,Word,Sematik
0,0,bantul,-0.1837658416120858
1,0,rumah_sakit,-0.1799022575436758
2,0,korban,-0.1538833018973096
3,0,protokol_sehat,-0.14757233178444795
4,0,konfirmasi_positif,-0.13274486269946073
5,0,tenaga_sehat,-0.13043382255575173
6,0,positif_covid,-0.12765011659382036
7,0,tangan_covid,-0.12252133141362682
8,0,kulonprogo,-0.11392347552015288
9,0,pasien_covid,-0.11389194237697492
10,1,gunung_rapi,-0.30242146522328145
11,1,lava_pijar,-0.2936853669745246
12,1,gugur_lava,-0.24218053853324975
13,1,awan_panas,-0.2295372814911124
14,1,jarak_luncur,-0.22651921854536647
15,1,lava,-0.22114947017185968
16,1,kubah_lava,-0.21863774409020653
17,1,rapi,-0.21667292681680242
18,1,ungsi,-0.17300566682279206
19,1,pijar,-0.15940440428576894
20,2,abu_janda,0.3428468846140914
21,2,korban,0.32021855800611676
22,2,sepeda_motor,0.2691318873974139
23,2,motor,0.1959658678055663
24,2,sepeda,0.13456594369870695
25,2,lokasi_jadi,0.13103082600872562
26,2,janda,0.11567743286307737
27,2,hujan_deras,0.114915484474008
28,2,positif_covid,-0.11434692064710313
29,2,curi,0.11260148051310201
30,3,abu_janda,-0.6849402876996903
31,3,janda,-0.22109481553969115
32,3,abu,-0.21636794165386217
33,3,korban,0.19529570787446604
34,3,natalius_pigai,-0.18426609493434504
35,3,sepeda_motor,0.1756953648327356
36,3,bareskrim_polri,-0.16876259481401626
37,3,madi_arya,-0.14610069546578291
38,3,motor,0.12689312608870965
39,3,polri,-0.11792907212879353
40,4,tenaga_sehat,0.2778529274562567
41,4,asal_camat,-0.24042756756813505
42,4,bantul,-0.19979218230901746
43,4,konfirmasi_positif,-0.18524595823121645
44,4,positif_covid,-0.18470701659734437
45,4,rumah_sakit,-0.1735469694616175
46,4,vaksinasi,0.16281822698283607
47,4,protokol_sehat,0.14943840844878192
48,4,vaksin,0.147909952862239
49,4,camat,-0.1406680768449821
