,Topic,Word,P
0,0,buka_puasa,0.016320374
1,0,wib,0.012179508
2,0,jadwal,0.011167862
3,0,kota_yogyakarta,0.010658327
4,0,salat,0.008645294
5,0,puasa,0.008239597
6,0,salat_tarawih,0.0071370057
7,0,kemenag,0.0059415232
8,0,ibadah,0.0054272274
9,0,muslim,0.0053280024
10,1,arab_saudi,0.015237142
11,1,wisata,0.010220248
12,1,protokol_sehat,0.010004651
13,1,laksana_ibadah,0.008723116
14,1,protokol,0.007797092
15,1,kilogram,0.0072868937
16,1,salat_tarawih,0.0071897553
17,1,jam,0.006771016
18,1,naik,0.0066510215
19,1,daging,0.0065965336
20,2,tambah,0.018539812
21,2,covid_berty,0.015017075
22,2,kabupaten_bantul,0.0145197315
23,2,positif,0.014489868
24,2,tambah_konfirmasi,0.013118975
25,2,kota_yogyakarta,0.012885814
26,2,kabupaten_sleman,0.0119092
27,2,pemda_diy,0.010977514
28,2,konfirmasi,0.010786642
29,2,tracing_kontak,0.010578971
30,3,awan_panas,0.022092408
31,3,gunung_rapi,0.01554913
32,3,barat_daya,0.013489876
33,3,rapi,0.0103002945
34,3,jarak_luncur,0.0087651545
35,3,awan,0.008055687
36,3,gugur,0.007674464
37,3,luncur,0.007544996
38,3,detik_jarak,0.0074202702
39,3,panas,0.007279422
40,4,larang_mudik,0.021622878
41,4,mudik,0.01586917
42,4,mudik_lebaran,0.014755528
43,4,bupati_sleman,0.010824759
44,4,larang,0.010008606
45,4,lebaran,0.00975588
46,4,hujan,0.008523513
47,4,kabupaten_sleman,0.008004671
48,4,kustini,0.00782248
49,4,jalur,0.006275138
50,5,korban,0.0106059285
51,5,kulonprogo,0.005210823
52,5,tinggal_dunia,0.005177776
53,5,masjid,0.005124006
54,5,anak,0.0050753383
55,5,rumah_sakit,0.005003502
56,5,gunungkidul,0.004805102
57,5,polisi,0.0047293897
58,5,anak_anak,0.004301386
59,5,temu,0.004242764
