,Topic,Word,Sematik
0,0,korban,-0.204152864372883
1,0,tambah,-0.19106124598416935
2,0,sepeda_motor,-0.18934986361789252
3,0,kota_yogyakarta,-0.1692312333660847
4,0,sleman,-0.14455392853431775
5,0,kabupaten_bantul,-0.14404485193620495
6,0,tracing_kontak,-0.14386714023279953
7,0,kulonprogo,-0.14187484327608427
8,0,gunungkidul,-0.13250108542108674
9,0,bantul,-0.13224600417807908
10,1,sepeda_motor,-0.305262288303361
11,1,korban,-0.2681782014889643
12,1,tambah,0.26542296262269066
13,1,tracing_kontak,0.23410740101010072
14,1,periksa_mandiri,0.2082005659761553
15,1,kabupaten_bantul,0.2009796454291458
16,1,berty_murtiningsih,0.19989490549075864
17,1,pemda_diy,0.16837094399200392
18,1,kota_yogyakarta,0.15679468935908053
19,1,juru_bicara,0.14681745298454804
20,2,gunung_rapi,-0.39130006897679653
21,2,gugur_lava,-0.34653469869514697
22,2,kali_gempa,-0.28823999441269466
23,2,jarak_luncur,-0.28336052980443655
24,2,awan_panas,-0.23720155841844243
25,2,gugur,-0.1921257906542584
26,2,rapi,-0.18574394466481764
27,2,arah_barat,-0.17540138883484846
28,2,lava,-0.16659443368359272
29,2,gunung,-0.1659405143110336
30,3,sepeda_motor,0.36039232669150245
31,3,korban,0.21923284285469757
32,3,vaksin,-0.21294433463116139
33,3,vaksin_covid,-0.19805029005901906
34,3,vaksinasi,-0.17572283401856006
35,3,motor,0.12632679792657545
36,3,dagang_pasar,-0.12419440250615313
37,3,sepeda,0.12279728171699114
38,3,pandemi_covid,-0.12247073651274899
39,3,dagang,-0.11973645218525165
40,4,vaksin,-0.35013265170659436
41,4,vaksin_covid,-0.3328203039958641
42,4,beku_darah,-0.2601415197367411
43,4,sepeda_motor,-0.2600222700635627
44,4,vaksin_astrazeneca,-0.25690005191743465
45,4,vaksinasi,-0.2031954902997249
46,4,muara_sungai,0.1997237227644587
47,4,astrazeneca,-0.15503733917369902
48,4,harga_cabai,0.14264777343756427
49,4,layan_publik,-0.13735431591677916
50,5,harga_cabai,0.3942760945396002
51,5,sepeda_motor,0.3351801874140533
52,5,harga,0.2733814325386647
53,5,cabai,0.2449260133627
54,5,muara_sungai,-0.24248620829001127
55,5,pasar_tradisional,0.1720581526924126
56,5,pasar,0.15164611505097292
57,5,lokasi_jadi,-0.1317092270383399
58,5,sleman,0.1259121459967275
59,5,motor,0.12175864908006995
