,Topic,Word,P
0,0,kulonprogo,0.017430428
1,0,humas_polres,0.01516677
2,0,temu,0.01063751
3,0,sekolah,0.010370949
4,0,korban,0.010175388
5,0,muara_sungai,0.009431246
6,0,muhammadiyah,0.008810228
7,0,curi,0.008747481
8,0,tni,0.008132375
9,0,pokok,0.008066545
10,1,polda_diy,0.022696724
11,1,tambah,0.018345935
12,1,polda,0.018148491
13,1,kabupaten_sleman,0.014274061
14,1,kabupaten_bantul,0.013128415
15,1,konfirmasi_positif,0.012891857
16,1,tracing_kontak,0.012741153
17,1,juru_bicara,0.012505474
18,1,periksa_mandiri,0.012190968
19,1,pasien_sembuh,0.010863118
20,2,agama,0.015472236
21,2,ukur,0.013125879
22,2,langkah,0.010737922
23,2,air,0.010536081
24,2,guru,0.009807031
25,2,tutup,0.009154306
26,2,mm_detik,0.008964746
27,2,serikat,0.008867242
28,2,ganggu,0.008861796
29,2,vaksin_astrazeneca,0.0076110526
30,3,zona,0.020937182
31,3,kutip_reuters,0.015588332
32,3,darah,0.011334626
33,3,dokter,0.011190626
34,3,kelompok,0.011050252
35,3,senjata,0.01071347
36,3,serang,0.00867756
37,3,diskusi,0.008398995
38,3,myanmar,0.007876792
39,3,merah,0.0073567787
40,4,gunungkidul,0.013761599
41,4,seleksi,0.013467318
42,4,kelola,0.011733084
43,4,seni,0.011388852
44,4,bantul,0.011079861
45,4,rumah_sakit,0.01083784
46,4,muncul,0.008842035
47,4,ajar_tatap,0.0069716987
48,4,mati,0.006837285
49,4,warna,0.0067817513
50,5,arab_saudi,0.020769792
51,5,china,0.01989764
52,5,teman,0.013217752
53,5,pohon,0.010105536
54,5,akp,0.009047626
55,5,stok,0.008359516
56,5,saudi,0.0080051515
57,5,polsek,0.0077312393
58,5,laku_tangkap,0.0074331006
59,5,reskrim,0.007365087
60,6,protokol_sehat,0.01434751
61,6,sleman,0.013799631
62,6,orang_tua,0.0113315
63,6,pandemi_covid,0.010936876
64,6,vaksinasi,0.009109813
65,6,kota_yogyakarta,0.008990165
66,6,pasar,0.008622055
67,6,persen,0.008349342
68,6,harga_cabai,0.008059803
69,6,harga,0.007796645
70,7,makam,0.032440435
71,7,wali_kota,0.019480206
72,7,juru_kunci,0.014442132
73,7,teman,0.011080932
74,7,tumbuh,0.010349178
75,7,solo,0.008976234
76,7,presiden,0.008130947
77,7,ahli,0.007655581
78,7,area,0.0069989776
79,7,jokowi,0.0051743174
80,8,gugur_lava,0.02493724
81,8,gunung_rapi,0.022183878
82,8,jarak_luncur,0.02191855
83,8,awan_panas,0.017107388
84,8,arah_barat,0.016372303
85,8,gugur,0.0139403455
86,8,kali_gempa,0.0137458835
87,8,rapi,0.013705657
88,8,lava,0.012098348
89,8,gunung,0.011828712
90,9,korban,0.016603041
91,9,sepeda_motor,0.015375167
92,9,media_sosial,0.010549083
93,9,dagang_pasar,0.010505322
94,9,unjung,0.009004835
95,9,salah_satu,0.0089775035
96,9,polisi,0.008694674
97,9,titik,0.008674583
98,9,kawasan,0.00862241
99,9,etle,0.008034733
